file	paragraph	line_start	line_end	char_count	score	snippet
018.笔伐（1982-1992·47到57岁）.txt	5	9	9	803	9	我出狱后，每月用《千秋评论》打击以国民党为主轴的魔鬼，从戒严打击到解严，一路打击不休、难分难解。国民党自然负隅顽抗，从第一期就予以抢劫查禁起，第十一期、第十六期、第二十二期、第二十六期、第二十七期、第二十八期、第三十二期、第三十四期、第三十六期、第三十八期、第三十九期、第四十期、第四十三期（下册）、第四十四期、第四十五期、第四十六期、第四十七期、第四十八期、...
018.笔伐（1982-1992·47到57岁）.txt	7	13	13	632	5	《千秋评论》《万岁评论》以外，我还贾其余勇出了四册《千秋评论号外》。事实上，我以《千秋评论》为主轴，展开了党外杂志的大串连。我几乎来者不拒的免费为所有党外杂志拔刀跨刀，最主要的是邓维桢、邓维贤的《政治家》系、许荣淑的《深耕》系、周清玉的《关怀》系、林正杰的《前进》系等等，但是关系最深、持续最久的是郑南榕《自由时代》系。郑南榕活了42岁，但他“追随”我的时间长...
018.笔伐（1982-1992·47到57岁）.txt	9	17	17	649	3	在杂志创刊之初，他请我到杂志社，拿出封底的设计给我看，上有赫然黄色大字：“争取100%自由”。当时我表示：我是《自由中国》的作者、是《文星》的主编，在国民党压迫言论自由的漫长黑夜里，我多年躬逢其盛，并且苦战不衰，但是也只能做到百分之几十，始终做不到百分之百。如今你老弟有此雄心，大家就努力努力看。我当时做这种表示，心里实在并不怎么乐观，也许是当年躬逢其盛的积压...
018.笔伐（1982-1992·47到57岁）.txt	10	19	19	182	5	《自由时代》系列在郑南榕的实际主持下，最后打着李敖的旗号，真正做到了百无禁忌的言论自由。其中最大的突破，是对蒋家三代的总清算，这种成绩与勇气，可谓历来所无！当时突破行动中，最有名的是连载江南写的《蒋经国传》，南榕这一举动，连我事先都不知情，最后却在封面印着“李敖总监”的声势下，冒险推出，由此一事，可见我对他如何纵容与信任，他对我如何置之死地而后生，想来不胜惊...
018.笔伐（1982-1992·47到57岁）.txt	11	21	21	686	6	江南命案后，凶手之一“小董”（董桂森）逃亡，留了一封密件给我。在1985年3月23日，由一位“许先生”出面，找到南榕。“许先生”方脸，戴眼镜，身高约一米七○，微胖，年纪30出头，外省口音，会说台语。他开门见山，坦白说他不姓许，有关他本人的一切，都不便相告，务请原谅。他登门拜访，只是受朋友之托，前来交付一包东西给李敖先生，托他的人不是别人，就是江南命案的在逃神...
018.笔伐（1982-1992·47到57岁）.txt	12	23	23	1048	7	这种罕见的大将，在发起反国民党的“五一九绿色行动”一事上，也可看出他的才干。“五一九绿色行动”倡议之初，大家都意存观望，但郑南榕认为可行，他向我募捐，我捐了十万元，心里还想：“这回给郑南榕买爆竹玩。”后来行动开始，把国民党闹得七荤八素，我十分佩服他。像郑南榕这种大将，国民党当然要去之而后快，所以在他加入并推动“台湾民主党”，策划“百万人签名运动”等相继而来的...
018.笔伐（1982-1992·47到57岁）.txt	13	25	25	213	3	本来办杂志是争取言论自由、鼓吹人权民主的，但是南榕愈办愈把重点转移了，我是不赞成台独的，于是两人便逐渐疏远了。1989年3月6日早上，他电邀我为杂志五周年写几句话，我写了《言论自由还是第一优先》一文，以“逆耳之言，以博老友们的一脸苦笑”。那次电话通了四十分钟，是我们最后一次通话，电话中我反复举证，告诉他台独是一种梦幻，“我们要牺牲，但是不要为梦幻的理想牺牲”...
018.笔伐（1982-1992·47到57岁）.txt	14	27	27	233	5	那年南榕坐牢之日，我由叶菊兰、邱谦城陪同，和小屯一起去看他，南榕的小女儿竹梅也一起去了，眉宇之间，似有无限深沉与哀怨。竹梅十岁时写诗说：“爸爸像太阳一样，如果太阳不见了，我会哭，我会叫，但还是叫不回太阳。”——对小女儿而言，南榕是太阳；但对好朋友说来，南榕是孤星。正因为是孤星，所以他不屑加入民进党。南榕自焚殉道后，民进党趁机拥死人为筹码，奉他为“灵魂党员”。...
018.笔伐（1982-1992·47到57岁）.txt	15	29	29	194	4	南榕死后，一个说法是包围杂志社的警察们谋杀了他，这种郑南榕非自焚论，在立法院，由尤清、朱高正带头，就非自焚论展开政治秀，以是否有他杀的可能性，大作文章：陈水扁太太吴淑珍也依据陈永兴、黄华的话，同此炒作。而台南地区，也有四十名民进党员借口“国民党活活烧死郑南榕”，大举游行。——台北方面是打死后焚尸灭迹的，台南方面却是进一步活活烧死了，可见这一被杀焚尸“罗生门”...
018.笔伐（1982-1992·47到57岁）.txt	17	33	33	164	4	我捐给南榕搞“五一九绿色行动”的十万元，来源颇为有趣。那是我告国民党议员郁慕明诽谤的战利品。郁慕明最后以道歉、赔款同我和解，并成为朋友。我借花献佛、“因粮于敌”，把十万元捐给党外。我交给南榕的时候，南榕说：“李先生你捐了这么多钱，整个的宣传费用，都解决啦！”后来得知参加者每人身上佩贴的圆形五一九绿色标志，都是“郁同志”出的钱！
018.笔伐（1982-1992·47到57岁）.txt	18	35	35	179	4	郑南榕并没有钱，他办杂志的一些资金，是向我借的。他采纳邓维桢的建议，把我名字以“李敖总监”形式，单独印在每期封面上，以广招徕，为时年余之久。后来我笑谓：你晓得俞大维挂名做国防部长的奥妙吗？他挂名，目的就在把副部长蒋经国带进场，最后还政蒋氏，由蒋经国出任国防部长。如今我干了一年多了，还是由你来挂名吧。从此以后，《自由时代》系列杂志就在封面上改由郑南榕挂名了。
018.笔伐（1982-1992·47到57岁）.txt	19	37	37	712	4	我自己挂名的“杂志”，除了《千秋评论》、《万岁评论》等月刊外，我还办过《乌鸦评论》周刊，自1988年10月1日办到1989年3月17日，共出二十四期。我不但办月刊、办周刊，还办报纸，在国民党报禁解除后，新创刊的《世界论坛报》邀我写专栏——《世论新语》。《世界论坛报》是一家低格调的烂报，只因全台湾只有这一家报的发行人愿意邀我写专栏，并保障我一字不改的言论自由，...
018.笔伐（1982-1992·47到57岁）.txt	20	39	39	30	3	办报期间，彭明敏来信问我是不是太辛苦了，我有回信写这一生涯：
018.笔伐（1982-1992·47到57岁）.txt	21	41	41	119	3	《求是报》一办转眼两个月了，忙得没有好好回信给你。前一阵子看电视张学良说他是“很胆大妄为的”，我想我办《求是报》，也属“胆大妄为”的一种。因为按情按理按实力，我实在没有办报的财力，正因为如此，报却办了出来，除“胆大妄为”外，殊乏其他解释。
018.笔伐（1982-1992·47到57岁）.txt	27	53	53	171	3	虽然理由头头是道，可是夜里3点泡在浴盆里，未免自笑。周作人打油诗说“老去无端玩古董”，我倒有点“老去无端办报纸”之感。盖办报之事，在去年10月12日以前，我一直认为对我是天方夜谭。报办成后，可好了，每天不要“跑3点半”了，——每天跑夜里“12点半”了。《求是报》每天夜里4点钟由DHL快传到美国出美洲版，“12点半”，正是“‘夜’正当中”呢！
018.笔伐（1982-1992·47到57岁）.txt	31	61	61	116	3	《李敖求是评论》杂志是我56岁时创办的，由于我余生生命贯注的主力是《北京法源寺》以外的几部重要小说，以及非小说的《中国思想史》等书，花在“东打一拳、西踢一脚”式的杂志上面，时间已有限制。因此我用两百页以下的月刊形式，予以掌握和掌舵。
018.笔伐（1982-1992·47到57岁）.txt	34	67	67	83	4	这十年中，我带头正人心、布公道、求真相、抱不平，以“匹夫而为百世师，一言而为天下法”的声势，整天四面树敌、八面威风，这一情景，我有一首浴盆中作的打油诗，约可谈笑得之：
018.笔伐（1982-1992·47到57岁）.txt	66	131	131	471	3	四百年来，台湾在外国人、外省人、本省人的相激相荡下，已经变成了一个畸形的、肤浅的、荒谬的、走火入魔的岛。这虽然没有威尔斯（H. G. Wells）笔下《莫洛博士岛》（The Island of Dr. Moreau）那样光怪，但它的陆离，却超乎英国先知者的先知之外。我身处这样子的岛上四十年，虽然不见容于朝、不见知于野，但是独来独往的气概、“我手写我口”的气魄...
018.笔伐（1982-1992·47到57岁）.txt	67	133	133	196	3	以上的概括描述若以具体表征，看我一次“吃死尸”表演便可落实。以批蒋介石为例：蒋介石是武人，但综其一生，有武无功，可为定论。但蒋介石本人和他的走狗们，却厚颜丑表其功，从在大陆时举国上下，到逃到台湾后全岛上下，都众口一声。这种现象，别人能受，我绝不受，因此奋笔为文，以千秋之笔，斥一时之谎，虽在蒋家天下统治下，却一无所惧，我这种人格与文格，可谓古今中外文人的第一名...
018.笔伐（1982-1992·47到57岁）.txt	68	135	135	264	3	我从在台湾出书以来，在我名下被禁的书，高达九十六种之多，国民党钳制言论自由，有如此破世界纪录的成绩，真令中外侧目。或说这种对异己的不容忍，是国民党师承中国文化使然。其实中国文化也不尽如此。骆宾王生前是骂武则天的，但在《新唐书》说他“亡命”后、《旧唐书》说他“伏诛”后，武则天却找人寻访他的作品，找到了十卷，“盛传于世”。骆宾王《在狱咏蝉》诗说：“无人信高洁，谁...
018.笔伐（1982-1992·47到57岁）.txt	69	137	137	541	6	国民党一查禁了李敖的书，便即时出之以抢书行动，我却尽量用计谋减低损失，就是同他们捉迷藏。不过，有时来不及捉迷藏，他们先驰得点，查到装订厂，先来抢书，那种情况，就最惨重。那种情况都由上级人员带队，手下的人也放不了水。《千秋评论》第二十七期出版前，我嘱咐我弟弟，所有的书不要全部在装订厂集中，这样的话，他们到现场抢书，顶多只能抢走一千本。那天正好是礼拜六下午，天气...
018.笔伐（1982-1992·47到57岁）.txt	80	159	159	119	3	《乌鸦又叫了》：作者借彭明敏事件之发生，倡言发起“学习李敖运动”，鼓励青年走李敖路线，自认代表“反盲动”“反以暴易暴”“反枪杆对付异己”，并妄言“主张和平改革、社会改革、思想改革”。显有淆乱视听、影响民心士气之害，并有危害社会治安之虞……
018.笔伐（1982-1992·47到57岁）.txt	81	161	161	94	3	《孙悟空和我》：指“蒋廷黻对经济自由的认识是错误的”，并诬指有“这种论调的人，他们专门表演集体、统制、官办、党营、公卖、国有等把戏”，显有淆乱视听，影响民心士气及挑拨政府与人民情感之害……
018.笔伐（1982-1992·47到57岁）.txt	83	165	165	91	3	《也有情书》：攻击政府烟酒公卖制度为“专卖的统治经济制度”，并诬指烟酒专卖为“垄断的苛税”，另妄称“老百姓麻木得没有‘心’了”，显有淆乱视听、影响民心士气及挑拨政府与人民情感之害……
018.笔伐（1982-1992·47到57岁）.txt	84	167	167	107	4	《不要叫吧》：诬指《出版法》完全“违宪”。煽动人民“多还他们几手”，并指“社会上‘暴戾之风’系法律不能为其辩冤白谤，自然最后要被逼到绝路上去，‘官逼民反’”等，显有淆乱视听、影响民心士气及挑拨政府与人民情感之害……
018.笔伐（1982-1992·47到57岁）.txt	93	185	185	91	5	《打炮·打炮·别打炮》（《万岁评论》(13)）：其中之《乡愁》、《马可仕》、《文化》等文，违背反共国策，捏造谣言，诋毁国家元首，蓄意淆乱视听，挑拨政府与人民情感，足以影响民心士气……
018.笔伐（1982-1992·47到57岁）.txt	99	197	197	103	3	上面这些洋洋大观的罪状，如果逆向思考，岂不正好反证了李敖的功劳所在吗？这种由敌人揭发的罪状，只消一念反转，就是我的功劳簿了。我再举胡秋原在“八十一年度（1992）诉更（一）字第15号”的“民事答辩状”为例：
018.笔伐（1982-1992·47到57岁）.txt	100	199	199	362	5	原告（李敖）虽非知名作家，但确实写了许多文字，其所写之文字，主要可分为两类：第一类是卖国汉奸性的，原告曾写文字骂国父孙中山先生“卖国”，污辱中华民国政府为“伪政府”，原告要“鞭蒋介石之尸”，又说李、郝体制是“谬种流传”，要加速打倒蒋家余孽，骂李登辉总统是“伪总统”，郝柏村是“奴才”，又骂最高法院“荒唐”“笑话”，原告还控告李总统伪造文书。第二类是猥亵下流性的...
018.笔伐（1982-1992·47到57岁）.txt	102	203	203	246	4	笔伐时期，在编印发行上重要的“共犯”有：“汝清”、林秉钦、叶圣康、“老大哥”张坤山、赖阿胜、石柏苍、黄菊文、苏荣泉、何玉芳、苏久洲、苏世芳、曾骏龙、黄慧隆、郭宝秀、洪富仁、詹赐珠、姚文玲、张月华、陈淑美、陈兆基、胡基峻、孟绝子、李放、郭文宏。特别一提的是吕佳真，她毕业东吴历史系，自参与李敖出版社后，所有阶段的出版品，无役不与；编校、印务、仓储、发行……十项全...
018.笔伐（1982-1992·47到57岁）.txt	103	205	205	569	7	我1982年2月10日出狱后，展开笔伐时期，大量为党外杂志写文章，公论所在，蔚为重镇。4月25日，我47岁生日，党外人士为我在紫藤庐祝寿，虽然许荣淑等坚邀，我不肯露面，喜欢独行。四十七天后（6月11日）的下班时间，我在忠孝东路独行，认识了“安”，那时她在文化大学美术系毕业不久。当晚我请她在法国餐厅罗曼蒂吃饭，自此就有了“安妮一千日”式的交往，“安”和我之间没...
018.笔伐（1982-1992·47到57岁）.txt	104	207	207	864	8	所谓我不养猫，主要是没时间。十七年前，我弟弟捡到一只暹罗猫，送了过来，该暹罗猫作息有定，只在中午12点、下午6点，跃上我书桌，表示：“老爷开饭了，停工吧！”其它时间，一切自理，绝对尊重我的私生活，给我印象不恶。后来此翘家猫去，香港邵氏公司马芳踪送另一暹罗猫给胡茵梦。于是胡茵梦和我，就养起马家猫。不料胡星妈大叫一个人寂寞，坚持要马家猫给她。胡茵梦说另找一马家猫...
019.口诛（1993-·58岁至今）.txt	2	3	3	326	6	我本像一颗钻石，是多面发光的人物，可是由于环境的打压，我的光环被单一了、被小化了。例如一般人只知道李敖是写文章的高手，却不知道我在许多方面都是高手，我的本领，不止于写文章这一单项，其他单项，我的表现，也像写文章一样优异。其中口才一项，就不为一般人所知。事实上，我是极会讲话的人，谈吐幽默、反应快速、头脑灵活，片言可以解纷，当然也可以兴风作浪。我往往觉得：我的口...
019.口诛（1993-·58岁至今）.txt	3	5	5	152	4	这几个月来，台大学生请我演说，被校方驳回的，据我所知，至少有四次。最近的一次就是今天，文学院原订今晚请我演说五四运动，结果被驳回，理由是殷海光、李敖两人不准在台大演说。上次（3月26号），法学院用“偷关漏税”的方法，不先登记，请我演说《傅斯年与胡适》，听众挤得人山人海，结果在我未到前，突被校方勒令解散！
019.口诛（1993-·58岁至今）.txt	4	7	7	303	6	从这一处境看，我“被封嘴”的情况，有甚于“被封笔”者。这一“被封嘴”情况，直到二十多年后，才稍有转机。首先是清华大学请我演讲，我讲了《清华生与死》，后来各大学陆续请我，也不乏打压之处，例如我在师范大学讲《师大新与旧》，就遭到国民党党棍谢瑞智等的干预；我在辅仁大学讲《辅仁神与鬼》，也有类似情形，只不过党棍换成神棍而已。到了1989年4月，我来台湾四十周年，由苏...
019.口诛（1993-·58岁至今）.txt	7	13	13	163	3	演讲过后现场签名卖书，价值五十万的书一卖而空。我签名时，黄菊文特别请来便衣“保镖”暗中保护我。菊文是我们发行党外书刊时的第一线总司令，与警总周旋，为功至伟。那天是1989年4月14日，多年不见的难友刁德善、李国龙等也来了。多年不见的台大法学院老学长黄奠华也来了。他是最高法院的法官，在台大时带我们参观过台北监狱，我一直记得他。
019.口诛（1993-·58岁至今）.txt	9	17	17	67	3	林治平先生信中又说：“那天本欲邀我弟一道去，但13日他至日本谈生意，后来我给了他您演讲的录音带，他也说：看您的文章，不如听您的声音。”
019.口诛（1993-·58岁至今）.txt	10	19	19	384	4	四十年来，由于国民党封锁我演讲的机会和教书的机会，使我在“逞口舌之利”上，大受限制，所以我的演讲，根本没有练习，没有经验。一旦演讲，我只能搬出和扩大我日常的谈吐——主导式的令“群胡同笑、四座并欢”的谈吐，应场而已。我的音调太高、说话太快，好处在提神醒脑，不像蒋氏父子演讲那样“慢动作电影”；坏处是常常使听众跟不上，不但跟不上我快速跳跃的思路，甚至来不及鼓掌叫好...
019.口诛（1993-·58岁至今）.txt	11	21	21	250	7	在“明白而立即”的表现上，我举两个例子。有一次演讲，一听众义正辞严质问我：“你来台湾四十年，吃台湾米、喝台湾水长大，为什么不说台湾话，是什么心态？”我“明白而立即”的回答说：“我的心态，跟你们来台湾四百年还不会说高山族的话同一心态。”还有一次，听众纷纷以纸条递上讲台，问我问题，我有问必答、条条不漏，突然中一纸条，上写“王八蛋”三字，别无其他。我“明白而立即”...
019.口诛（1993-·58岁至今）.txt	12	23	23	158	5	由于“被封嘴”的情况渐入佳境，各路人马请我演讲的也此起彼落，其中以吕学海的“社会大学”最有计划。有一次他请我在太平洋崇光百货顶楼演讲，一个东吴大学法律系学生黄宏成去听了，听后大为感动，觉得这么优秀的李先生，我们东吴大学真该请他来执教，由于黄宏成有无人可及的锲而不舍的本事，最后竟被他一手促成。此中经过，他有回忆如下：
019.口诛（1993-·58岁至今）.txt	13	25	25	207	4	我打从高中开始就是李敖丛书的死忠读者，我的好友阮登科知道我很佩服李敖，于是介绍我去听一场在太平洋崇光百货所举行的敖之先生的讲演，在听完李先生那精彩的讲演后，我下定决心一定要和李先生认识，于是我使出所有的看家本领来“对付”李先生，我凭着“死缠烂打”“厚脸皮”的精神向李先生纠缠不清，又复以“缘随愿生”的箴言自勉，在经历一番“坎坷”的际遇后，终于皇天不负苦心人，我...
019.口诛（1993-·58岁至今）.txt	16	31	31	146	4	于是我们小心翼翼地探求双方当事人的意愿，在一个偶然机会里，我突然主动地问李先生说：“李先生，如果章校长来见您的话，您会不会给他难堪啊？”李先生笑着回答说：“他来了是我的客人，我怎么会给他难堪呢？”听完李先生这类似“保证书”似的回答，我暗自窃喜，似乎看到了二人会晤的远景，李章会谈已成功了一半。
019.口诛（1993-·58岁至今）.txt	17	33	33	379	3	接下来，我们将所有的注意力都转移在孝慈校长的身上，透过许多的聊天机会，我们经常向校长谈起敖之先生，觉得李先生很有才华，可惜一直被埋没了，如果东吴有机会请李先生来学校教书的话，那不是很好吗？刚开始几次，校长总是笑而不答，不置可否地说：“再研究、再研究。”于是我们就找了一堆李敖先生的著作，让李敖的作品自己说话，当我们拿给校长李敖最新作品——《北京法源寺》时，他终...
019.口诛（1993-·58岁至今）.txt	18	35	35	312	5	在八十二年3月上旬一个下着小雨的午后，我看见校长自商学院大门步出，由于校长手中没有拿伞，所以冒着风雨向法学院走去，我一瞧见校长淋雨，就赶紧跑到校长身旁为他打伞，校长见我为他打伞露出会心的一笑，我当时觉得机不可失，于是笑着向校长报告说：“校长，我们找个机会认识认识李先生吧！校长和李先生见面，就是李先生的客人，李先生是绝不会令校长难堪的，校长，我是您的学生，您要...
019.口诛（1993-·58岁至今）.txt	26	51	51	265	3	二十多年前，在美国新闻处副处长司马笑（John Alvin Bottorff）的家里，叶公超就向我说，他加入国民党，原希望他两脚踩到泥里，可以把国民党救出来，结果呢？他不但没把国民党救出来，反倒把自己陷进去，言下不胜悔恨。章孝慈也许以为他出来搞政治，可以得乃父之余荫，但是他该知道，与其得先人之余荫，不如自己在一旁纳凉。当年袁世凯身败名裂而死，他的儿子袁克文鬻...
019.口诛（1993-·58岁至今）.txt	29	57	57	175	3	到了6月7日，章孝慈请我在福华大饭店早餐，敲定我去东吴；十九天后，来了“东吴大学聘书”，“兹敦聘李敖先生为本大学兼任特聘教师”，我在6月底寄回“应聘书”，接着是填各种表格，表格中“著作栏”中我填的是：“不胜枚举。”“若干老师反映班级人数过多，影响教学品质，故调查各老师对班级人数设限之意愿”栏中，我填的是：“教得好不怕学生多。”就这样的，我去了东吴。
019.口诛（1993-·58岁至今）.txt	30	59	59	158	3	去东吴前，在5月4日，我在校本部做了一场演讲，题目是《如何反对章孝慈》，学生们贴海报，一路从校园里贴到校门外，这一演讲，算是一场“下马威”；9月21日，我上课那天，教室内外也形成挤挤挤挤场面，我在头一堂课先花许多时间骂章孝慈的爷爷、骂章孝慈的爸爸，然后才进入正题。海内外舆论报导我上课盛况，当晚中国电视公司也播出了。
019.口诛（1993-·58岁至今）.txt	34	67	67	154	4	【本报系记者简余晏专访】“蒋介石、蒋经国对我的政策是放虎归山，章孝慈则是引狼入室。”时常撰文批评“蒋家”，且曾因政治主张入狱十年的作家李敖，受蒋家第三代现任私立东吴大学校长章孝慈之邀，今天开始在东吴大学历史系教书。李敖表示虽然与章有所交情，在上课时如果谈到必须批评蒋家的内容，李敖强调：“一句话都不会饶他。”
019.口诛（1993-·58岁至今）.txt	35	69	69	114	3	李敖表示，这是近十余年来他的第一份正式职业，以前没想到有人敢聘他到大学教书，更有趣的是：出面“三顾茅庐”的还是身份特殊的东吴校长章孝慈。他表示，年届五十八岁，许多同年龄的人都快从大学教职退休了，他才进大学教书，心里觉得怪怪的……
019.口诛（1993-·58岁至今）.txt	36	71	71	133	4	李敖说，很佩服章孝慈的胆量和度量。例如他形容章孝慈是“歹竹出好笋”，而且打比喻说，秦桧的曾孙秦钜也是抗金而死的好臣。听到李敖这番形容，章孝慈只反问：究竟指谁为秦桧呢？然后一笑置之。此外，李敖担心聘他任教会遭刁难，章孝慈也坦白相告：让李敖进来教书后，未来的麻烦可多呢。
019.口诛（1993-·58岁至今）.txt	37	73	73	259	3	当时台湾《联合报》标题《李敖东吴开讲、座无虚席、没准备特殊内容、但见流利口才》；《民众日报》标题《“失业”十年后获教职、天马行空畅谈古今、李敖“忘我”爬上讲桌授课》；《新新闻周刊》标题《蒋家第三代聘请“骂蒋”专家李敖教书》……各有奇趣。章孝慈本人，对聘李敖到东吴，更是得意之举，早在9月16日的美国《侨报》上，就标题出《章孝慈聘李敖任教、决建东吴为具人文精神大...
019.口诛（1993-·58岁至今）.txt	44	87	87	401	5	在去年，我们聘请了李敖，李先生到学校来任教，有很多的报导满关心的，说东吴大学怎么聘李敖呢？李敖是备受争议的一个作家。有人说他是个疯狗、有人说他是个流氓、有人说他是个打手、有人说他是个天才，各种说法都有。我们很单纯，我们认为任何角度的学者都可以在东吴发展一个看法、一个见解，因为这是一个自由市场，能不能被接受，就须经过所谓的市场检验，这是一个最客观的环境，而不是...
019.口诛（1993-·58岁至今）.txt	46	91	91	192	3	前承素昧平生之东吴高材生黄宏成青眼建议、校长慧眼亲邀，复蒙吾兄大驾光临，竟使李敖在他人濒临退休之年，得进大学执教，对东吴言，足彰自由人文学风之光宠；对李敖言，终得有人识货之礼遇，“寒雨连江夜入吴”，每一念及，百味杂陈。近日校长一病如此，百味之外，益增苦涩，正思有以略尽心意之际，顷得系上转知东吴大学秘书室专函，云“各单位同仁之捐款，可委请专人统筹，齐一划拨入户...
019.口诛（1993-·58岁至今）.txt	56	111	111	220	3	《中央日报》未便报导的，还有重要的一项，就是我在4月4日的记者招待会宣布捐给章孝慈700万的同时，还发表了我与汪荣祖合写的《蒋介石评传》。我即席说：“今天是蒋介石死后二十年的日子，别人把他做的坏事忘记了，可是我没忘记，所以二十年后，还由汪荣祖教授同我合写这部评传鞭尸他。——刚才捐出的700万，证明我李敖多么爱蒋介石的孙子；现在发表的这部书，证明我李敖多么恨章...
019.口诛（1993-·58岁至今）.txt	60	119	119	180	3	昨天《联合晚报》发出“李敖建议把孝慈葬在东吴”的新闻，我已请东吴学生黄宏成（就是向孝慈建议东吴应请李敖来校的那位学生）向校方转达，如校方格于官僚作风搪塞，我建议归葬桂林，长眠于令堂之侧。盼你不基于政治考虑，婉商此议于申德夫人。并请转告：火葬才是真佛教徒的作风，此有史迹可考。若以巨金市墓地，绝对是下策，务请三思。我生平不参加婚丧喜庆。申德夫人处，请代致意。此请
019.口诛（1993-·58岁至今）.txt	63	125	125	90	3	我的建议未蒙章孝严这个小官僚采纳，章孝慈最后由“星云大师亲自主持诵经仪式”后，“安葬于三芝乡白沙湾安乐园”，从他卧病到死亡，我都没去看他——我用我的方式，怀念了这位小我六岁的朋友。
019.口诛（1993-·58岁至今）.txt	79	157	157	846	4	章孝慈收信后还不死心，又来电话亲邀，我还是拒绝了。我不参加音乐会的真正理由是我不去“中正纪念堂”，但我不愿伤他心，故不说理由，这是我为人又守原则又细心之处。一如章孝慈到我家来，我事先请我母亲到街上去玩一样。——为了他自幼失母，我不愿他看到我家有老母，以免使他看了难过。我愈老愈不好交友，但一旦成为我朋友，我总是很古典很旧式的与朋友交，我也欣赏“深情哪比旧时浓”...
019.口诛（1993-·58岁至今）.txt	82	163	163	199	4	问卷于2月底截止，结果如下：蒋武雄、林慈淑、何宛倩、黄兆强、关玲玲、刘静贞、李念萱、王芝芝、廖伯源、周健、张炎宪、詹素娟、张中训十三位皆勇于签名表示“并未介入”或“反对删除”，而蔡学海、俞雨娣、甘怀真、胡菱兰、何永成、刘家驹、蔡玫芬、翁同文、陈清香九位直到截止后二日犹未回件。回件中只王庆琳一人赞成删除。是谁目无《宪法》第11条言论、讲学、著作、出版之自由，自...
019.口诛（1993-·58岁至今）.txt	87	173	173	157	3	我在向他道谢之时，就顺便告诉他我在学期终了后不再教书了。1996年5月21日，我在东吴上完最后一课。东吴三年，发现其他方面优异的有之，但有治学潜力的学生不多，陈正凡（陈复）、陈敬介较出色。倒是旁听的学生好学有成：王裕民、陈境圳都有很好的治学潜力。其他张琳、郑国洋、林祥福、陈奎翰、黄玉娟、庄惠雯等也都使我印象深刻。
019.口诛（1993-·58岁至今）.txt	88	175	175	651	6	章孝慈请我去东吴时，海内外新闻媒体颇多报导，1993年10月1日，《联合晚报》有记者黄靖雅的《孤独的狼重新啸傲江湖？》一篇，文题最令人侧目。同月21日，吉隆坡《南洋商报》改题《李敖重新啸傲江湖？》刊出。大体说来，我到东吴后，文字之业减少了，声音之业增多了，也就是从幕后的笔伐时期进入前台的口诛时期了，在口诛时期啸傲江湖，已经变成我一生的主调。口诛要讲台，东吴的...
019.口诛（1993-·58岁至今）.txt	90	179	179	338	3	昨午承赏饭，快慰平生。依贵我双方合约第5条第2款，明订“其余费用”由“甲方开具”“期票”，既云“期票”，自系未到期之支票先行“开具”交付乙方之意，且据草约原议，亦属如此，此由崔姐、小董二位可证。昨天饭后，承蒙下周一开具交付，至感德便，幸勿遗忘。如有遗忘，乙方届时必然在进棚后忘尽所有台词，口中但喃喃以“还我支票”为念，或许举牌抗议、或许坐地耍赖、或许高呼“TV...
019.口诛（1993-·58岁至今）.txt	101	201	201	409	5	《李敖笑傲江湖》自开播后，立刻震惊岛内和海外，自人类发明电视以来，从没领教过节目是这样干法的：——一世之雄、一手包办、一袭红衣、一成不变、一言九鼎、一座称善、一针见血、一厢情愿、一板三眼、一唱三叹……总之，任何认为一个人做不了的节目，都被我一个人做到了。这节目打破了并违反了电视制作原理，撇开一切动态与精致，单刀直入，以证据入眼、以口舌开心，开电视得未曾有之奇...
019.口诛（1993-·58岁至今）.txt	103	205	205	222	4	《李敖笑傲江湖》的最大特色是：它不以空口骂人，而是以证据骂人。骂人威风所至，最后演变成不被李敖骂，就对李敖感激了；若被李敖捧一下，那就感激涕零了。陈文茜向我开玩笑说：“我们民进党不怕你骂而怕你得了老年痴呆症，你骂人凭证据，我们如该骂，被你凭证据骂了也就算了，不过你已建立起骂人的信用，一旦你老年痴呆了，不凭证据骂我们，甚至造我们谣，别人听了信以为真，我们就惨了...
020.前程（1997-·62岁以后）.txt	2	3	3	124	3	以我在中国台湾岛上的特立独行，我早就知道我是“前途有限，后患无穷”的，在这种先见之明下，我如何自谋，如何自处，如何在小岛上生根、发叶、开花、结果，如何建立我的人生观、宇宙观、宗教观、国家观、爱情观、敌友观、金钱观、诉讼观、旅行观等等，也就别出心裁。
020.前程（1997-·62岁以后）.txt	6	11	11	399	6	这就是一个选择的当口。最后，屈原做了选择，他不肯“从俗富贵”，不肯“媮生”，走了与世俗相反的路线。三国的祢衡，也有同样的问题，他也做了选择。他的选择是“宁正言不讳，以危身”的路线。他的路线是对的，至少在曹操、在刘表面前，你不能说他有什么不对。问题是他最后碰到了黄祖，黄祖是没有起码水准的老粗，结果把祢衡杀了。我不太觉得祢衡是有意找死，或是“寿星老吃砒霜——活得...
