file	paragraph	lines	score	markers	text
007.残存日记中的爱国者.txt	56	111-111	7	说|骂	正因为“立一说或建一议都关系几千万或几万万人的幸福与痛苦”，正因为“一言或可以兴邦，一言也可以丧邦”，所以话不能乱说，不能人云亦云的赶时髦，要在事先“想象一切可能的结果”，想通以后，要有勇气站出来，批评别人的高调或低调，不怕朋友离心，不怕学生反目，不怕举国滔滔，骂自己是“汉奸”！
007.残存日记中的爱国者.txt	59	117-117	7	骂|赔	中日甲午战争那一次，所有“狂热主义者”，不管打得过打不过日本，一律主战。主战是时髦，谁不主战谁就是汉奸！因为“倭不度德量力，敢与上国抗衡，实以螳臂当车，以中国临之，直如摧枯拉朽！”但是李鸿章深通大势，至少比“狂热主义者”深通大势，力持慎重，知道战而不胜，倒霉的是自己国家。可是举国滔滔，非战不可，李鸿章只好战。结果赔款割地，丢了台湾。李鸿章被日本刺客打得血流满面，费尽唇舌，力争国权，回来的代价是伸出头来的那些“狂热主义者”一阵臭骂——“李二先生是汉奸！”
007.残存日记中的爱国者.txt	157	313-313	7	死|胡适	胡适在死前四个月，在重光以后的台湾，写下丁尼生（Tennyson）的诗句：“去努力、去追求、去寻找——永不退却、不屈服。”在避免战争的和平中，他曾“去努力、去追求、去寻找”，在放弃和平的战争中，他曾“永不退却、不屈服”。
008.从小逆流到大回归.txt	33	65-66	7	问|骂	这些对苏联的指摘，都是非常坦白露骨的指摘，这种直指苏联“回到帝俄时代的侵略政策”，在一九四七年的秋天里，是很不容易的事。因为当时的舆论界，正是左派观点最盛行的时候，有几个大问题是最容易惹起论争的：如“国共问题”、“内战问题”、“对美对苏问题”、“民主国际问题”、“自由主义问题”、“知识分子问题”、“土地改革问题”、“中间派政治路线问题”，……一碰到这些“大题目”的论争，立刻就有“不入于杨，即入于墨”的“左”“右”二分法趋向（不管是自动的，还是被挤向一边的），结果每每流于一群群高层次抽象名词（high level abstraction）的鬼打架和一组组情感或利害因素的相倾轧。这种对峙的状况，是永远缠夹不清的，甚至给人有“村妇相骂，后息者胜”的错觉。在这种对峙的状况里，左派和“左派同路人”的气焰是相当跋扈的，左派的观点也是烟尘弥漫的。当时的情况，可抽离成一个公式：
008.从小逆流到大回归.txt	52	104-104	7	问|杀	“世间的大问题绝不是一两个抽象名词（如“资本主义”“共产主义”等等）所能完全包括的。最要紧的是事实。现今许多朋友却只高谈主义，不肯看看事实。……拿一个‘赤’字抹杀新运动，那是张作霖、吴佩孚的把戏。然而拿一个‘资本主义’来抹杀一切现代国家，这种眼光究竟比张作霖、吴佩孚高明多少？”(13)——一九三〇年。
009.“千秋万岁名，寂寞身后事”.txt	65	129-129	7	问|胡适	在胡夫人登出启事以后，12月15日，中央研究院的所谓“部分同人”，包括徐高阮、李毓澍、王聿均、陈槃、黄嘉谟、吕实强、高去寻、张秉权、李光涛、李恩涵、王树槐、王尔敏等所谓学人，投书给国民党党报等，一口咬定出版《胡适选集》是一种“恶行”、是“图财害命”，除要求“有权过问的官署怎容文星在光天化日之下公然进行”外，并宣称：
010.一贯作业搜奇.txt	46	91-91	7	死|胡适	按照法律规定，对于死者的“遗赠”本可表示“承认”或“拋弃”（民法继承编第三章第三节），但是照1963年度《中央研究院概况》的记载，中央研究院既已接受台大校长在“转让证明书”上的签字，既已接受江冬秀在“遗产转移同意证明书”上的签字，即表示中央研究院对于胡适遗嘱第四条所为之“遗赠”，是“承认”而非“抛弃”。
013.用胡适给傅斯年的一封私信收尾.txt	55	109-109	7	问|说	第三篇是吴景超的《革命与建国》（《独立评论》第八十四号）。文中说：“总之，我们根据中国历史的分析，革命实分三个时期，现在还是一个群雄割据的时期，说不上建国的大事业。我们当前最大的问题，是统一问题。国家统一之后，一切的建设计划才能实行。”“在群雄割据的时期内，除却武力统一的方式外，我们看不出还有什么别的方式，可以完成统一的使命。”结论是：“我很赞同蒋廷黻先生的说法：‘中国的基本形势是：政权不统一，政府不得好。’”
013.用胡适给傅斯年的一封私信收尾.txt	66	131-131	7	问|说	这是说士大夫阶级。我们要问蒋先生：那抓住中央政权的头等军阀有没有失政，应不应负一部分责任呢？在那些“西洋教科书”还没有出世之前，司马氏父子三代平蜀平吴，做到了武力统一，为什么不上二十年，就闹成“八王构兵”“五胡乱华”，闹得中国分裂到三百年之久呢？隋朝的杨氏篡周平陈，统一了中国，为什么也不到二十年，就闹到群雄蜂起、天下分裂呢？远史且不谈，袁世凯的“功亏一篑”是不是他自己和他手下的梁士诒一流人应负责任呢？吴佩孚的“功亏一篑”是不是他自己和他所拥戴的曹锟一党也应负责任呢？
013.用胡适给傅斯年的一封私信收尾.txt	73	145-145	7	说|他说	他说的“意态”是说“中国人的头脑里有省界”；他说的“物质状况”是说“中国人的穷”。然而蒋先生却又主张“唯一的过渡方法”是个人专制，是用武力打倒二等军阀，难道武力统一就可以破除“中国人头脑里的省界”，就可以打倒“中国人的穷”了吗？既然“毛病不在军阀”，蒋先生如何又说“统一的敌人是二等军阀”呢？
013.用胡适给傅斯年的一封私信收尾.txt	76	151-151	7	问|说	先说“毛病不在军阀”：现在的二三等军阀，实不够中央军队的一打，我想这是他们自己也知道的。如果十九路军这回也失败了，中央军队的武力的优越更不成问题了。所以若单以武力而论，中国今日的统一应该可以不战而成功的了。次说“在中国人的意态和物质状况”：意态不是蒋先生说的“省界”；二十余年前，中国的省界何尝不比现在更深？何以那时的省界无碍于统一呢？何以当日建立帝国的政治家能造出科举的方法和回避本省的制度，使省界观念反成为统一的基础呢？我所说的“意态”是指中国智识思想界的种种冲突矛盾的社会政治潮流。例如昔日的汪精卫一派、今日的胡汉民，可以做政治上的妥协，而不是武力所能打倒。又如今日的共产党以及无数左倾的青年，也不是单靠武力所能扫净。武力也许可以破灭红军，特务队也许可以多捉几个共产党，但那种种左冲右决的社会潮流（包括种种蒋先生说的“反对专制的议论”），是不是武力所能统一的呢？何况中国今日最有力的新意态是外患压迫之下造成的一种新民族观念，它绝不容许任何头等军阀用他的武力去征服全国。这种新意态一面能使张学良下野，一面也能使蒋介石不能挽救韩复榘的驱逐刘珍年。
013.用胡适给傅斯年的一封私信收尾.txt	90	179-179	7	问|胡适	在这段文字里，胡适明白指出国民党“把党放在国家上面”的真相，因为国民党不肯用“国会”作为“有形的国家象征”，所以人民无从“报效他的‘公忠’”，人民没有向心力，才是问题的根本。若不此之图，反倒以“个人专制”“武力统一”来解决问题，是舍本逐末、舍大路而上歧途，当然是错了。
013.用胡适给傅斯年的一封私信收尾.txt	101	201-201	7	问|说	常燕生先生的见解，我很赞同。他劝中央实力派学古人“挟天子以令诸侯”的秘诀，把人民当做天子，善用民心民意来做统一的工具，这话好像是迂腐，其实是很近情理的议论。我说的国会制度，也就是实行这个意思的一个方法。有位署名“寿生”的青年人发表了一篇《试谈专制问题》（独立第八十六号），他指出现代的独裁政治其实都是他所谓“旨趣专制”，而不是古代的“权力专制”。如意大利和苏俄的独裁政治，其实是许多人因旨趣的赞同而愿望其实现的行动。“寿生”先生这个观察是不错的。他又指出民主国家的议会制度也是一种“旨趣专制”，也是“以理论来征服人民，是取获人民的信心，是以他们的意见酿成全国的意见”；“不过英美的旨趣专制是多元的、互换的，而意俄是一尊的，欲无限的延长其旨趣罢了。”我也曾说过，今日的中国实在没有一种有魔力的“旨趣”可以号召全国人的感情与理智；所以独裁政治的无法成功，只是因为今日大家口头背诵宣传的和强迫小孩子记诵的一些主义，都没有成为全国人民的信仰的魔力了。只有那个“成事不足，败事有余”的民治思想，在今日还有不少的潜势力。不但满清帝制是这个思想打倒的；不但袁世凯张勋是这个思想打倒的；不但曹锟张作霖是这个思想打倒的——就是十六年的清共，南京政权的成立，根本上都还是因为这个民权民治的思想在人心目中，所以不能长久忍受那个暴民专制的局面。这个思想所以能有如许大的潜势力，是因为它究竟有过比较长时期的宣传，究竟有比较容易教人悦服的理论上的根据，究竟有英美法等国的历史成绩教人信得过，所以“民主政治是资本主义的副产物”一类的幼稚见解，终久不能动摇中囯成年一辈人（就是受过二三十年的民治思想宣传的一辈人）对于民权民治思想的信念。这里面也许还有更深刻的民族历史的原因：中国的社会构造是经过两千年的平民化了的，加上两千年的“天高皇帝远”的放任政治养成的“无治主义的民族性”，这都是近于民主政治，而甚远于铁纪律的独裁政治的。以此种种原因，我绝对相信常燕生先生的从民权伸张做到国家统一的议论。在一个长时期民治训练之后，国家统一了，政治能力提高了，组织也健全了，物质状况也进步了，那时候，在非常状态之下、在非常得全国人心的伟大领袖之下，也许万一有一种现代的“旨趣独裁”的可能。但在今日的一切状况之下，一切歌颂独裁的理论都是不切事实的梦想。
013.用胡适给傅斯年的一封私信收尾.txt	109	217-217	7	问|说	“感”电说中国今日的环境与时代实无产生独裁政制的“必要”与“可能”，这都是拥护独裁的人们不愿意听的话。我们姑且不问这种宣言含有多大的诚意，这个结论我们认为不错。
013.用胡适给傅斯年的一封私信收尾.txt	111	221-221	7	问|说	既然“毛病不在军阀”，我们就不能说“统一的问题就成为取消二等军阀的问题”了。两个月削平了桂系，六个月打倒了阎冯，然而中国至今还是不曾统一。这五年的教训还不够清楚吗？这里面的真原因就在所谓“中国人的意态和物质状况”了。说也奇怪，武力打不倒的，有时候某种“意态”居然能做到武力所不能做的奇迹！满清的颠覆，当然不是武力之功，当然是一种思想潮流的力量。袁世凯帝制的推翻，也不是武力之功，也是一种新“意态”的力量。十七年张作霖的自动出关，也不是武力之功，也是某种“意态”使他不能不走的。今日统一的障碍也不完全是二等军阀的武力，某些“意态”也是很有力量的。共产党的中心意态，不用说了。“反对独裁”也是今日不能统一的一个重要原因。蒋廷黻先生也说过：
013.用胡适给傅斯年的一封私信收尾.txt	133	265-265	7	说|死	第五，领袖诸公应该早日停止一切“统制文化”的迷梦。汪蒋两先生已宣言不愿“限制国民思想之发展”了。但今日有一些人还在高唱“统制文化”的口号。可怜今日的中国有多少文化可以统制？又有多少专家配做“统制文化”的事？在这个文化落后的国家，应该努力鼓励一切聪明才智之士，依他们的天才和学力创造种种方面的文化，千万不要把有限的精力误用到消极的制裁压抑上去。试举文学艺术做个例。有人说：“凡挑动阶级斗争的感情的文学艺术都应该禁止”，并且有许多小说和某些电影片已因此被禁止或被删削了。如果这个见解是对的，那么，杜甫的名句“朱门酒肉臭，路有冻死骨”也该挖版焚毁了！《诗经》里“不稼不穑，胡取禾三百廛兮”一类的名句也该禁止发行了！亚圣孟夫子的“庖有肥肉，廐有肥马，野有饿莩”也该毁版禁止了！举此一例，可见“文化统制”不是可以轻易谈或做的事。我们此时还不曾梦见现代文化是个什么样子；拼命的多方面的发展，还怕赶不出什么文化来。若再容许一些无知妄人去挑剔压抑，文化就许真不上咱们门上来了！
013.用胡适给傅斯年的一封私信收尾.txt	144	287-287	7	说|死	独裁政治之难学，不光是“独裁的首领”难得，也不单是专门人才难得，还有那二百万或四百万的“专政阿斗”最不易得。凡独裁政制之下，往往有许多残暴不合理的行为，并非是因为那独裁首领要如此做，只是因为（如丁在君先生说的）“多数人对于政治根本没有兴趣”，你要他们丟了棒球新闻来做你的棒喝团、拋了侦探小说来做你的冲锋队，你就不能太摆上等人的臭架子，东也有所不为、西也有所不为。你只好充分利用他们的劣根性，给他们糖吃、给他们血喝，才能领他们死心塌地的替你喊万岁、替你铲除反动、替你拥护独裁。独裁政治的成绩的大小，和独裁政制之下民众与国家受的福利或祸害，往往系于这二百万或四百万的“专政阿斗”的程度与经验。这是一个国家的生死关头。学者立言，为国家谋福、为生民立命，在这种紧要关头，是可以一言兴邦、一言丧邦的，岂可以用“实行独裁政治所需要的条件或者不至于如此的苛刻”一类的模棱论调轻轻放过吗？
017.从蒋介石非法连任看钱穆与胡适.txt	4	7-7	7	说|死	纵蒋介石做所谓“行宪第一任总统”合法，但从1950年3月1日复职起，到1975年4月5日死掉止，前后二十五年之间，他的总统身份，却是非法的。因为他在1949年1月21日下台后，早已是平民。他在1949年4月27日发表《为南京撤守告全国同胞书》（即《和平绝望奋斗到底》）中，也自认“引退于野，为国民一分子”。既已为“国民一分子”了，说回头重任总统就重任总统，而不依“中华民国宪法”规定的程序，自然是站不住的。因为下台明明是“中华民国宪法”第49条“总统缺位”的情况，纵继任的李宗仁在美构成“缺位”，依法仍应“由行政院长代行其职权”，再“依本宪法第30条之规定，召集国民大会临时会，补选总统副总统”。既然“宪法”硬性规定如此、既然当时已“由行政院长代行其职权”（行政院长是阎锡山），则蒋介石的复职，即属违宪。
017.从蒋介石非法连任看钱穆与胡适.txt	5	9-9	7	问|死	蒋介石在1950年3月1日复职后，非法总统干到1960年，出了大问题，因为“中华民国宪法”第47条规定：“总统副总统之任期为六年，连选得连任一次。”可见纵使1960年以前干的都合“宪法”，1960年到了，既满了两个六年，也不能再超过“连任一次”的限制、也得下台。但1960年将届，蒋介石再变花样，硬不肯下台，他以使国大代表加薪到和立委相同等贿选手段，由非法的国民大会通过了修改动员戡乱时期临时条款案，竟通过“动员戡乱时期，总统副总统得连选连任，不受宪法第47条连任一次之限制”。1960年3月11日，蒋介石公布了这一条款；十天以后（3月21日），他就凭这一条款再干上第三任总统，以后如法炮制，至死方休了。
005.胡适和三个人.txt	131	261-261	6	死	正因为这个国家太混浊黑暗了，正因为这个民族太怯懦无耻不爱自由了，所以不可不有蔡先生这种正谊的呼声，时时起来、不断的起来，使我们反省、使我们“难为情”、使我们“不好过”。倘使这点“难为情”“不好过”的感觉力都没有，那就真成了死证了。
005.胡适和三个人.txt	133	265-265	6	杀	现在我们如果希望打倒恶浊的政治，组织固是要紧、民众固是要紧，然而蔡先生这种“有所不为”的正义呼声更是要紧。为什么呢？我们不记得这二十年的政治运动史吗？当前清末年，政府用威权来杀戮志士，然而志士愈杀愈多，革命党愈杀愈多。自从袁世凯以来，政府专用金钱来收买政客，十年的工夫，遂使猪仔遍于国中，而“志士”一个名词竟久已不见经传了！新文化、学生运动、安那其、社会主义、共产主义……无一不可做猪仔之敲门砖！今天谈安那其，明天不妨捧小政客；今天谈共产主义，明天又不妨做教育次长！大家生在这个猪仔世界之中，久而不闻猪臊气味，也就以为“猪仔”是人生本分，而卖身拜寿真不足为奇了！
014.武侠小说，下流！.txt	6	11-11	6	说|胡适|雷啸岑|武侠小说	提倡文学革命的胡适，是看不起武侠小说的。每在有人提起武侠小说，他就连说：“下流！下流！”意思是这种东西是不入流的、为有识有水准的知识分子所不取的。他劝雷啸岑不要刊登这种“与现代文化思想潮流相背驰”的“落伍的”东西，纵使减少了报纸的销路，也应在所不惜，是一种很讲原则的劝告。我常说现代人思想的退步，许多方面还不如五四，下作的知识分子写武侠、看武侠，便是其中之一。看到胡适对武侠小说的态度那样明朗、那样坚定、那样不妥协，甚感此公先得我心，所以排比两段资料，综述如上。
005.胡适和三个人.txt	108	215-215	5	当年|请|胡适	胡适在北大刚一年，就完成了他的名著《中国哲学史大纲》上卷（当年叫《中国古代哲学史大纲》）。书成之日，他请最能赏识他的蔡校长写篇序，序是1918年8月3号写成的，里面除提出“证明的方法”“扼要的手段”“平等的眼光”和“系统的研究”四大特长外，还特别有这样的介绍：
005.胡适和三个人.txt	139	277-277	5	说|他说	我在东京的帝国大旅馆里遇着刚从上海来的哈佛大学法学院名教授赫贞先生（Manly O. Hudson）他对我说：“最近中国的政变是一个大反动！”我说：“何以见得？”他说：“我亲自听见宋子文先生叹气说，国民革命的主旨是以党治军，就是以文人制裁武人。现在都完了！文人制裁武人的局面全被推翻了！”
009.“千秋万岁名，寂寞身后事”.txt	88	175-175	5	说|笑|胡适	当然啦，所有的所谓罪状都是好笑的，但是其中最好笑最好笑的，我却觉得是所谓出版《胡适选集》是“散乱胡适著作之整个精神”之说，这真是天下第一怪说。我实在不懂为什么出了一个人的选集，就散乱了他的“著作之整个精神”？如此怪说若能成立，则胡秋原自己就该一出道就出版全集才对，否则这样零星为文，岂不把他自己给“散乱”了？罗织别人竟不用脑筋如此，我真为国民党的文宣大将悲哀！
010.一贯作业搜奇.txt	47	93-93	5	说|请|胡适	何以说江冬秀在“遗产转移同意证明书”上的签字，即足证明中央研究院对于胡适的“遗赠”为“承认”呢？因为江冬秀的签字，在法律上是本于受遗赠人（中央研究院）的请求而签字的，在法律上，江冬秀虽一方面是“遗产”的权利人，在另方面却是“遗赠”的义务人，就“遗产”权利人而言，为“受遗赠人”的中央研究院，非取得“遗产”权利人的承诺，不能取得“遗赠”的权利；就“遗赠”义务人而言，江冬秀只有签字承认“受遗赠人”的请求，而为“遗赠”的交付，始足以表示对胡适遗言的实践。
015.为旧账算新账.txt	8	15-15	5	后来|说|胡适	后来胡适自己如此地说明不敢在《每周评论》写文章的理由：“我回国时……打定不谈政治的决心，要想在思想文艺上替中国建筑一个革新的基础。”又说：1918年12月，“我的朋友陈独秀、李守常等发起《每周评论》，那是一个谈政治的报，但我在《每周评论》做的文学，总不过是小说文艺一类，不曾谈过政治。”（《我的歧路》）以“原始资料”吓唬人的李敖先生，把胡适这段话做这样写：
017.从蒋介石非法连任看钱穆与胡适.txt	11	21-21	5	胡适|张伯苓|王世杰	在蒋介石竞选所谓“行宪第一任总统”前夜，1948年，胡适本是厕身第一届国民大会主席团，与吴敬恒、于右任、张伯苓等二百余人发起连署“劝进”的一员。但是，到了1960年，蒋介石要非法连任第三任“总统”的时候，胡适再也忍不住了。他力持反对。此中内情，由于今年《王世杰日记》的出版，我们看到不少秘辛。《王世杰日记》1959年12月14日记载：
002.三封没发表的信.txt	7	13-13	4	最后|说	我们做助理的人与研究讲座教授和领甲乙种补助的先生们不同，他们有教授、讲师的本薪，补助的钱对他们是“安定费”，是本薪以外的“补”与“助”，可是我们“助理级”的就不同了，早几天或晚几天发薪对我们所生的影响是不能跟他们比的，每月唯一的一千元，它是我们的本薪，它迟迟不发，对“专任”两个字是一种讽刺，并且使我不好意思再向姚先生借钱，使我三条裤子进了当铺，最后还不得不向您唠叨诉苦，这是制度的漏洞还是人谋的不臧我不清楚，说句自私话，我只不过是不希望“三无主义”在我头顶上发生而已。
004.胡祸呢？还是祸胡？.txt	42	83-83	4	说|胡适	他用沈刚伯不道德的行径，转而描写沈氏无耻之由来，乃胡适“阶之为祸”，岂不连带证明了胡适的无耻了吗？这种嫁祸的手法，是英国因普列弗莫的风化事件而怀疑麦米伦的手法，是美国因詹肯斯的风化事件而怀疑詹森的手法。如今我们的华夏老翁也会用。我们试看，他描写沈刚伯的无耻行径，就先说沈刚伯是“慕胡”的，是“青出于蓝”的，他指出沈刚伯是“赋性无耻”的人，“故中文俱不能通”，但却以“智谋自夸”——
005.胡适和三个人.txt	12	23-23	4	说|请	以上所说，都可证明此文所述既不“真实”，又是存心“攻讦他人”。先生既已刊登此文，当然应负责任，所以我请求先生将我这封信不删一字的刊登在下一期的《十日谈》的“文坛画虎录”栏内，并请求先生向原文中被攻讦诬枉的各人负责道歉。
007.残存日记中的爱国者.txt	7	13-13	4	过去|最后	所以，从严格的时间上算，7月7日，只是北方将士在卢沟桥抗日，是北方将士用流血造成事实上的一个明确起点。有人以为中国政府从这时候向日本宣战，是完全不了解内情的。中国政府向日本宣战，乃远在四年以后，时间是1941年12月9日，是日本偷袭珍珠港的第二天，中国打了四年仗，到这一天，才宣布：“兹特正式对日宣战，昭告中外所有一切条约协定合同，有涉及中日间之关系者一律废止。”“中国为酷爱和平之民族，过去四年余之神圣抗战，原期侵略者之日本于遭受实际之惩创后终能反省。在此时期，各友邦亦极端忍耐，冀其悔祸。”“不料残暴成性之日本执迷不悟”，最后才“兹特正式对日宣战”。
007.残存日记中的爱国者.txt	62	123-123	4	最后|胡适	卢沟桥事变的发展，使胡适的“不主战”态度面临考验，他感到“等候四十八年”的基础，已经根本动摇。所以他在最后两期的《独立评论》里，主张“必须抵抗”、主张“不能有所割让”，不再主张委曲求全。
007.残存日记中的爱国者.txt	123	245-245	4	说|胡适	这封信足以说明胡适和战立场的关键：能屈辱以求喘息，则应屈辱以求喘息；屈辱喘息而不可得，则“必须不顾一切苦痛与毁灭”，去“乱战”一通，从“长期苦痛里”寻找“翻身的机会”。
008.从小逆流到大回归.txt	62	124-124	4	说|胡适	胡适放弃了对苏联的希望和对社会主义的信心。而这种希望和信心，对他来说，本来就有点“存疑”的色彩，因为他本是一个实验主义的信徒，他的程度和他所受的方法训练，绝对无法使他在旅行苏联时有一番透彻的观察，也无法像罗素一样的，在游苏归来，写出《布尔什维克的实际与理论》（The Practice and Theory of Bolshevism）一类很有远见的书籍，而对当时的苏联和社会主义，有些这位英国哲人的远见，但是他的“最低限度的实验主义的态度”，还是给了他不少的防身锦囊、不少的矜慎言论，所以惹出当时的正牌社会主义者对他的直斥，说他“反对社会主义”，说他“一离开莫斯科，社会主义的影子就没有了”(18)。
008.从小逆流到大回归.txt	67	134-134	4	当年|胡适	这篇“公开忏悔”的演讲，真是一个重要的总结。一个当年到苏联参观“社会主义的新时代”、“不能不表示佩服”(21)的胡适之，在二十八年以后，终于公开宣布“社会主义实验的失败”。这种转变，岂不是值得每一个“觇国之士”的借鉴吗？
009.“千秋万岁名，寂寞身后事”.txt	52	103-103	4	说|胡适	从这一段说明里，我们知道胡适先生的遗嘱已被窜改，即在属于文稿方面，已自台湾大学转入胡适纪念馆手中，由胡适纪念馆整编后，再“移送‘遗著编辑委员会’整理出版”。同时属于财产方面，“胡故院长遗存住宅内的一切遗著书籍文物”，胡夫人已经同意“遗产转移”，在法律代表上，胡夫人自然已经退出。
009.“千秋万岁名，寂寞身后事”.txt	55	109-109	4	说|胡适	事实的演变是：1963年《中央研究院概况》中所说的“全部中文著作目录，现已编好”，以及“最近就可移送‘遗著编辑委员会’整理出版”等话，与事实颇有距离。蹉跎经年才“编好”的“全部中文著作目录”，其实远非“全部”，并且除了大量的遗漏外，竟还有重复、错误，以及根本不属于胡适先生著作而被张冠李戴的部分，名为“全部”的目录，甚至不如李敖编的这套名为“选集”的目录，这套“选集”，都要比它多出了许多文字。故它所谓“全”的情况，也就不难想见了。
010.一贯作业搜奇.txt	17	33-33	4	说|胡适	这一笔录，清楚说明了“中央研究院将胡适著作权”移转给江冬秀的证明书，日期是“五十五年12月30日”，是江冬秀按铃申告后第五天的事。换句话说，在江冬秀按铃申告当时，她本人根本毫无告人的法律上资格。这种资格，是国民党和它同路人快马加鞭补给她的，是“先上车，后买票”的！但是，一切应依法律办事的法院，总不是公共汽车吧？把法院当公共汽车，总是一种亵渎吧？
010.一贯作业搜奇.txt	69	137-137	4	说|胡适	内政部首先快马加鞭，给了《胡适文存》等九种著作权执照，但是，这是很令人起疑的，因为所谓大陆时代原始著作权执照的号码，据江冬秀当庭陈述，说早都丢了，因此，这些号码的来源，就不是江冬秀所能提供的了。但若是内政部提供的，显然就有可疑的号码。以《胡适文存》为例，说是“二十三年10月30日”发的，执照号码是3674，但是据我查证所得，3674的号码根本不是《胡适文存》的，《胡适文存》的号码该是524，日期该是“十九年7月7日”，这种蒙混舞弊，又怎么说呢？何况，《胡适文存》在登记上的“著作权所有人”，明明是“亚东图书馆经理汪孟邹”，根本不是胡适，更别提什么江冬秀了，这又怎么说呢？这是内政部蒙混舞弊的第一点。
010.一贯作业搜奇.txt	71	141-141	4	说|胡适	此外，九种著作权执照，经江冬秀单独以己名为继承著作权注册者六种（原卷“证十七”《胡适文存》、“证十八”《短篇小说第二集》、“证十九”《尝试集》、“证二十一”《中国古代哲学史》、“证二十四”《词选》、“证二十五”《戴东原的哲学》）；与他人共有著作权注册者三种（“证二十”《庐山游记》、“证二十二”《哲学的改造》、“证二十三”《淮南王书》），这九种著作权执照，在原始提起的证据中，均欠缺内政部印，直到第二次庭讯中，才经补盖遮掩，对已经送达的文书这样处理，是十足的伪造文书行为，这又怎么说呢？这是内政部蒙混舞弊的第三点。
010.一贯作业搜奇.txt	76	151-151	4	请|胡适	所以，纵使江冬秀以中央研究院的“赠与”来撑腰，而使她的著作权继承复活，这项复活行为，也应该直至“1967年1月11日”内政部给她申请收据之日方才起算。“1967年1月11日”，早已在“1966年6月”发行《胡适选集》之后，自不能以其后取得的权利“溯及既往”，来提起告诉。
011.“你们后死有责！”.txt	10	19-19	4	说|胡适	在胡老太被怂恿出来，毫无体统的要求销毁自己丈夫的著作的时候，王志维以所谓证人的身份，向检察官说：胡适著作权“是属于中央研究院之公产，但著作版权版税部分本来就是属于胡太太的”。为了支持这种化公为私的怪说，他举出“胡适遗著整理编辑委员会会议记录二份”。现在我找到所谓“记录二份”，单位全名是“中央研究院胡故院长遗著整理委员会编辑委员会”，记录第一次是“1962年11月6日上午9时半”、第二次是“1963年2月22日下午4时”，出席人是毛子水、屈万里、严耕望、陈槃、黄彰健、胡颂平、徐高阮、蓝乾章。第一次讨论决定事项是：
013.用胡适给傅斯年的一封私信收尾.txt	42	83-83	4	说|胡适	这段文字中最令人注意的是：胡适提到“国民党”与“蓝衣社”的事。当时国民党不但搞“一党的专政”，并且搞出法西斯式的核心特工组织“蓝衣社”来一脚踢，胡适写出“蓝衣社”，这就显然点破当时中国的政治气氛了。“蓝衣社”是绝对主张领袖独裁的，换句话说，是主张蒋介石个人独裁的。在这种政治气氛下，知识分子们提倡独裁，究竟有利于谁、是为谁助虐，也就不言可喻了。
013.用胡适给傅斯年的一封私信收尾.txt	44	87-87	4	最后|说	1934年1月里，有三篇拥护独裁的文字出现了：第一篇是钱端升的《民主政治乎？极权国家乎？》（《东方杂志》第三十一卷第一号）。钱端升首先说：“我于这篇文章中将先论民主政治的衰颓，次及现代各种比较成功的独裁的内容。从两者的比较中，我将探索在最近将来或可流行的制度，从而更推论及中国应采的制度。”接着说：“我所敢言的只有三点：第一，民主政治是非放弃不可的。第二，紧接民主政治而起的大概会是一种独裁制度。第三，在民族情绪没有减低以前，国家的权力是无所不包的——即极权国家（Totalitarian State）。”他又说：“大家对于独裁也不必一味害怕。若以大多数人民的福利而论，独裁也不见得不及民主政治。……独裁既真能为大多数人（几乎是全体人民）增进福利，则又乌能因少数人的自由之被剥夺，而硬要维持谋福利不及独裁的民治？”又说：“我以为中国所需要者也是一个有能力、有理想的独裁。中国急需于最短时期内成一具有相当实力的国家。……在一二十年内沿海各省务须使有高度的工业化，而内地各省的农业则能与沿海的工业相依辅……欲达到工业化沿海各省的目的，则国家非具有极权国家所具有的力量不可。而要使国家有这种权力，则又非赖深得民心的独裁制度不为功。”最后的结论是一切制度本是时代性的。民主政治在五十年前的英国尚为统治阶级所视为不经的、危险的思想；但到了1900以后，即保守党亦视为天经地义了。我们中有些人——我自己即是一个——本是受过民主政治极久的熏陶的。这些人对于反民主政治的各种制度自然看了极不顺眼。但如果我们要使中国成为一个强有力的近代国家，我们恐怕也非改变我们的成见不可。”
013.用胡适给傅斯年的一封私信收尾.txt	87	173-173	4	说|马君武	这些话都是过虑，有成见的过虑。第一，人民最不要纳租税，然而他也居然纳租税，岂非怪事？所以蒋先生也不必过虑人民不要选举代表。第二，议会能有多少权力，如今谈不到。不过我们前几天还看见报上记载着，立法院“在悲愤中”勉强通过了一万万元的公债案。一个确然“不代表什么人”的立法院也会“悲愤”，蒋先生也许可以看见一个代表全国的议会发起大“悲愤”来制止内战，谁敢保没有这一天呢？第三，一连兵诚然可以解散国会，正如一个警察可以封闭你我的《独立评论》一样容易。然而曹锟要做大总统，他用一连兵也就可以包围国会了，何必要花五千元一票去贿选呢？马君武先生曾说：曹锟肯花五千元一票去贿选，正可以使我们对于民主宪政抱乐观，因为那个国会的选举票在曹锟的眼里至少还值得四十万元的代价。况且有了贿选的国会，也就可以有贿不动的国会；有了一连兵解散得了的国会，也就可以有十师兵解散不了的国会。
